technology,dst_region,region,agent,sector,type,year,capacity,,,,,,,,,,,,,,,,,,,
agr_tec,North,North,A1,agriculture,retrofit,2030,19973.2212,,,,,,,,,,,,,,,,,,,
agr_tec2,North,North,A1,agriculture,retrofit,2030,13.3894,,,,,,,,,,,,,,,,,,,
agr_tec2,North,North,A1,agriculture,retrofit,2030,19986.6106,,,,,,,,,,,,,,,,,,,
agr_tec,Northeast,Northeast,A1,agriculture,retrofit,2030,19962.4998,,,,,,,,,,,,,,,,,,,
agr_tec2,Northeast,Northeast,A1,agriculture,retrofit,2030,19981.2499,,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalif,BajaCalif,A1,agriculture,retrofit,2030,9993.3585,,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalif,BajaCalif,A1,agriculture,retrofit,2030,6651.4438,,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2030,3.4106,,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2030,12559.6691,,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2030,1.7053,,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2030,11279.8346,,,,,,,,,,,,,,,,,,,
agr_tec,Peninsular,Peninsular,A1,agriculture,retrofit,2030,10.8129,,,,,,,,,,,,,,,,,,,
agr_tec2,Peninsular,Peninsular,A1,agriculture,retrofit,2030,5.4065,,,,,,,,,,,,,,,,,,,
agr_tec,Central,Central,A2,agriculture,retrofit,2030,19989.5505,,,,,,,,,,,,,,,,,,,
agr_tec2,Central,Central,A2,agriculture,retrofit,2030,19994.7753,,,,,,,,,,,,,,,,,,,
agr_tec,Eastern,Eastern,A2,agriculture,retrofit,2030,9959.3304,,,,,,,,,,,,,,,,,,,
agr_tec2,Eastern,Eastern,A2,agriculture,retrofit,2030,9979.6652,,,,,,,,,,,,,,,,,,,
agr_tec,Western,Western,A2,agriculture,retrofit,2030,70.9915,,,,,,,,,,,,,,,,,,,
agr_tec,Western,Western,A2,agriculture,retrofit,2030,9929.0085,,,,,,,,,,,,,,,,,,,
agr_tec2,Western,Western,A2,agriculture,retrofit,2030,35.4957,,,,,,,,,,,,,,,,,,,
agr_tec2,Western,Western,A2,agriculture,retrofit,2030,9964.5043,,,,,,,,,,,,,,,,,,,
agr_tec,Northwest,Northwest,A2,agriculture,retrofit,2030,34.5934,,,,,,,,,,,,,,,,,,,
agr_tec,Northwest,Northwest,A2,agriculture,retrofit,2030,19965.4066,,,,,,,,,,,,,,,,,,,
agr_tec2,Northwest,Northwest,A2,agriculture,retrofit,2030,17.2967,,,,,,,,,,,,,,,,,,,
agr_tec2,Northwest,Northwest,A2,agriculture,retrofit,2030,19982.7033,,,,,,,,,,,,,,,,,,,
agr_tec,North,North,A2,agriculture,retrofit,2030,26.7788,,,,,,,,,,,,,,,,,,,
agr_tec,North,North,A2,agriculture,retrofit,2030,19973.2212,,,,,,,,,,,,,,,,,,,
agr_tec2,North,North,A2,agriculture,retrofit,2030,13.3894,,,,,,,,,,,,,,,,,,,
agr_tec2,North,North,A2,agriculture,retrofit,2030,19986.6106,,,,,,,,,,,,,,,,,,,
agr_tec,Northeast,Northeast,A2,agriculture,retrofit,2030,19962.4998,,,,,,,,,,,,,,,,,,,
agr_tec2,Northeast,Northeast,A2,agriculture,retrofit,2030,19981.2499,,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalif,BajaCalif,A2,agriculture,retrofit,2030,9993.3585,,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalif,BajaCalif,A2,agriculture,retrofit,2030,6651.4438,,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2030,3.4106,,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2030,12559.6691,,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2030,1.7053,,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2030,11279.8346,,,,,,,,,,,,,,,,,,,
agr_tec,Peninsular,Peninsular,A2,agriculture,retrofit,2030,10.8129,,,,,,,,,,,,,,,,,,,
agr_tec2,Peninsular,Peninsular,A2,agriculture,retrofit,2030,5.4065,,,,,,,,,,,,,,,,,,,
BIO,Central,Central,A1,power,agent,2030,0.0177,,,,,,,,,,,,,,,,,,,
GAS_GT,Central,Central,A1,power,agent,2030,74.0958,,,,,,,,,,,,,,,,,,,
GAS_GT,Eastern,Central,A1,power,agent,2030,20.077,,,,,,,,,,,,,,,,,,,
GAS_GT,Western,Central,A1,power,agent,2030,24.0009,,,,,,,,,,,,,,,,,,,
GEOTH,Eastern,Central,A1,power,agent,2030,0.0001,,,,,,,,,,,,,,,,,,,
HYD,Central,Central,A1,power,agent,2030,1.4369,,,,,,,,,,,,,,,,,,,
OIL,Central,Central,A1,power,agent,2030,2.448,,,,,,,,,,,,,,,,,,,
PV_GND,Central,Central,A1,power,agent,2030,0.3725,,,,,,,,,,,,,,,,,,,
BIO,Eastern,Eastern,A1,power,agent,2030,2.9269,,,,,,,,,,,,,,,,,,,
GAS_GT,Eastern,Eastern,A1,power,agent,2030,80.308,,,,,,,,,,,,,,,,,,,
GAS_GT,Peninsular,Eastern,A1,power,agent,2030,15.6901,,,,,,,,,,,,,,,,,,,
HYD,Eastern,Eastern,A1,power,agent,2030,118.6916,,,,,,,,,,,,,,,,,,,
NUCL,Eastern,Eastern,A1,power,agent,2030,28.7372,,,,,,,,,,,,,,,,,,,
OIL,Eastern,Eastern,A1,power,agent,2030,5.1798,,,,,,,,,,,,,,,,,,,
WIND_ON,Eastern,Eastern,A1,power,agent,2030,49.1016,,,,,,,,,,,,,,,,,,,
BIO,Western,Western,A1,power,agent,2030,0.7096,,,,,,,,,,,,,,,,,,,
COAL,Western,Western,A1,power,agent,2030,59.4256,,,,,,,,,,,,,,,,,,,
GAS_GT,Western,Western,A1,power,agent,2030,96.0035,,,,,,,,,,,,,,,,,,,
GAS_GT,Northwest,Western,A1,power,agent,2030,20.7156,,,,,,,,,,,,,,,,,,,
GEOTH,Western,Western,A1,power,agent,2030,5.5878,,,,,,,,,,,,,,,,,,,
HYD,Western,Western,A1,power,agent,2030,87.1517,,,,,,,,,,,,,,,,,,,
OIL,Western,Western,A1,power,agent,2030,14.6524,,,,,,,,,,,,,,,,,,,
PV_GND,Western,Western,A1,power,agent,2030,13.659,,,,,,,,,,,,,,,,,,,
WIND_ON,Western,Western,A1,power,agent,2030,18.2712,,,,,,,,,,,,,,,,,,,
GAS_GT,Northwest,Northwest,A1,power,agent,2030,82.8624,,,,,,,,,,,,,,,,,,,
GAS_GT,North,Northwest,A1,power,agent,2030,23.2771,,,,,,,,,,,,,,,,,,,
HYD,Northwest,Northwest,A1,power,agent,2030,17.0294,,,,,,,,,,,,,,,,,,,
OIL,Northwest,Northwest,A1,power,agent,2030,0.9934,,,,,,,,,,,,,,,,,,,
PV_GND,Northwest,Northwest,A1,power,agent,2030,8.089,,,,,,,,,,,,,,,,,,,
WIND_ON,Northwest,Northwest,A1,power,agent,2030,0.0355,,,,,,,,,,,,,,,,,,,
BIO,North,North,A1,power,agent,2030,0.1597,,,,,,,,,,,,,,,,,,,
GAS_GT,North,North,A1,power,agent,2030,77.5904,,,,,,,,,,,,,,,,,,,
HYD,North,North,A1,power,agent,2030,0.4967,,,,,,,,,,,,,,,,,,,
OIL,North,North,A1,power,agent,2030,2.04,,,,,,,,,,,,,,,,,,,
PV_GND,North,North,A1,power,agent,2030,20.1338,,,,,,,,,,,,,,,,,,,
BIO,Northeast,Northeast,A1,power,agent,2030,0.337,,,,,,,,,,,,,,,,,,,
COAL,Northeast,Northeast,A1,power,agent,2030,23.4155,,,,,,,,,,,,,,,,,,,
GAS_GT,Northeast,Northeast,A1,power,agent,2030,254.7143,,,,,,,,,,,,,,,,,,,
HYD,Northeast,Northeast,A1,power,agent,2030,2.0932,,,,,,,,,,,,,,,,,,,
OIL,Northeast,Northeast,A1,power,agent,2030,3.9735,,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Northeast,A1,power,agent,2030,8.2309,,,,,,,,,,,,,,,,,,,
WIND_ON,Northeast,Northeast,A1,power,agent,2030,44.7378,,,,,,,,,,,,,,,,,,,
GAS_GT,BajaCalif,BajaCalif,A1,power,agent,2030,39.895,,,,,,,,,,,,,,,,,,,
GEOTH,BajaCalif,BajaCalif,A1,power,agent,2030,9.5791,,,,,,,,,,,,,,,,,,,
OIL,BajaCalif,BajaCalif,A1,power,agent,2030,0.0355,,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalif,BajaCalif,A1,power,agent,2030,0.1242,,,,,,,,,,,,,,,,,,,
WIND_ON,BajaCalif,BajaCalif,A1,power,agent,2030,0.1774,,,,,,,,,,,,,,,,,,,
GAS_GT,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2030,2.0045,,,,,,,,,,,,,,,,,,,
OIL,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2030,8.426,,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2030,1.4723,,,,,,,,,,,,,,,,,,,
WIND_ON,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2030,0.887,,,,,,,,,,,,,,,,,,,
GAS_GT,Peninsular,Peninsular,A1,power,agent,2030,15.6901,,,,,,,,,,,,,,,,,,,
OIL,Peninsular,Peninsular,A1,power,agent,2030,0.2838,,,,,,,,,,,,,,,,,,,
PV_GND,Peninsular,Peninsular,A1,power,agent,2030,12.3463,,,,,,,,,,,,,,,,,,,
PV_RFT,Peninsular,Peninsular,A1,power,agent,2030,0.1064,,,,,,,,,,,,,,,,,,,
WIND_ON,Peninsular,Peninsular,A1,power,agent,2030,4.5412,,,,,,,,,,,,,,,,,,,
BIO,Central,Central,A2,power,agent,2030,0.0177,,,,,,,,,,,,,,,,,,,
GAS_GT,Central,Central,A2,power,agent,2030,74.0958,,,,,,,,,,,,,,,,,,,
GAS_GT,Eastern,Central,A2,power,agent,2030,20.077,,,,,,,,,,,,,,,,,,,
GAS_GT,Western,Central,A2,power,agent,2030,24.0009,,,,,,,,,,,,,,,,,,,
GEOTH,Eastern,Central,A2,power,agent,2030,0.0001,,,,,,,,,,,,,,,,,,,
HYD,Central,Central,A2,power,agent,2030,1.4369,,,,,,,,,,,,,,,,,,,
OIL,Central,Central,A2,power,agent,2030,2.448,,,,,,,,,,,,,,,,,,,
PV_GND,Central,Central,A2,power,agent,2030,0.3725,,,,,,,,,,,,,,,,,,,
BIO,Eastern,Eastern,A2,power,agent,2030,2.9269,,,,,,,,,,,,,,,,,,,
GAS_GT,Eastern,Eastern,A2,power,agent,2030,80.308,,,,,,,,,,,,,,,,,,,
GAS_GT,Peninsular,Eastern,A2,power,agent,2030,15.6901,,,,,,,,,,,,,,,,,,,
HYD,Eastern,Eastern,A2,power,agent,2030,118.6916,,,,,,,,,,,,,,,,,,,
NUCL,Eastern,Eastern,A2,power,agent,2030,28.7372,,,,,,,,,,,,,,,,,,,
OIL,Eastern,Eastern,A2,power,agent,2030,5.1798,,,,,,,,,,,,,,,,,,,
WIND_ON,Eastern,Eastern,A2,power,agent,2030,49.1016,,,,,,,,,,,,,,,,,,,
BIO,Western,Western,A2,power,agent,2030,0.7096,,,,,,,,,,,,,,,,,,,
COAL,Western,Western,A2,power,agent,2030,59.4256,,,,,,,,,,,,,,,,,,,
GAS_GT,Western,Western,A2,power,agent,2030,96.0035,,,,,,,,,,,,,,,,,,,
GAS_GT,Northwest,Western,A2,power,agent,2030,20.7156,,,,,,,,,,,,,,,,,,,
GEOTH,Western,Western,A2,power,agent,2030,5.5878,,,,,,,,,,,,,,,,,,,
HYD,Western,Western,A2,power,agent,2030,87.1517,,,,,,,,,,,,,,,,,,,
OIL,Western,Western,A2,power,agent,2030,14.6524,,,,,,,,,,,,,,,,,,,
PV_GND,Western,Western,A2,power,agent,2030,13.659,,,,,,,,,,,,,,,,,,,
WIND_ON,Western,Western,A2,power,agent,2030,18.2712,,,,,,,,,,,,,,,,,,,
GAS_GT,Northwest,Northwest,A2,power,agent,2030,82.8624,,,,,,,,,,,,,,,,,,,
GAS_GT,North,Northwest,A2,power,agent,2030,23.2771,,,,,,,,,,,,,,,,,,,
HYD,Northwest,Northwest,A2,power,agent,2030,17.0294,,,,,,,,,,,,,,,,,,,
OIL,Northwest,Northwest,A2,power,agent,2030,0.9934,,,,,,,,,,,,,,,,,,,
PV_GND,Northwest,Northwest,A2,power,agent,2030,8.089,,,,,,,,,,,,,,,,,,,
WIND_ON,Northwest,Northwest,A2,power,agent,2030,0.0355,,,,,,,,,,,,,,,,,,,
BIO,North,North,A2,power,agent,2030,0.1597,,,,,,,,,,,,,,,,,,,
GAS_GT,North,North,A2,power,agent,2030,77.5904,,,,,,,,,,,,,,,,,,,
HYD,North,North,A2,power,agent,2030,0.4967,,,,,,,,,,,,,,,,,,,
OIL,North,North,A2,power,agent,2030,2.04,,,,,,,,,,,,,,,,,,,
PV_GND,North,North,A2,power,agent,2030,20.1338,,,,,,,,,,,,,,,,,,,
BIO,Northeast,Northeast,A2,power,agent,2030,0.337,,,,,,,,,,,,,,,,,,,
COAL,Northeast,Northeast,A2,power,agent,2030,23.4155,,,,,,,,,,,,,,,,,,,
GAS_GT,Northeast,Northeast,A2,power,agent,2030,254.7143,,,,,,,,,,,,,,,,,,,
HYD,Northeast,Northeast,A2,power,agent,2030,2.0932,,,,,,,,,,,,,,,,,,,
OIL,Northeast,Northeast,A2,power,agent,2030,3.9735,,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Northeast,A2,power,agent,2030,8.2309,,,,,,,,,,,,,,,,,,,
WIND_ON,Northeast,Northeast,A2,power,agent,2030,44.7378,,,,,,,,,,,,,,,,,,,
GAS_GT,BajaCalif,BajaCalif,A2,power,agent,2030,39.895,,,,,,,,,,,,,,,,,,,
GEOTH,BajaCalif,BajaCalif,A2,power,agent,2030,9.5791,,,,,,,,,,,,,,,,,,,
OIL,BajaCalif,BajaCalif,A2,power,agent,2030,0.0355,,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalif,BajaCalif,A2,power,agent,2030,0.1242,,,,,,,,,,,,,,,,,,,
WIND_ON,BajaCalif,BajaCalif,A2,power,agent,2030,0.1774,,,,,,,,,,,,,,,,,,,
GAS_GT,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2030,2.0045,,,,,,,,,,,,,,,,,,,
OIL,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2030,8.426,,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2030,1.4723,,,,,,,,,,,,,,,,,,,
WIND_ON,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2030,0.887,,,,,,,,,,,,,,,,,,,
GAS_GT,Peninsular,Peninsular,A2,power,agent,2030,15.6901,,,,,,,,,,,,,,,,,,,
OIL,Peninsular,Peninsular,A2,power,agent,2030,0.2838,,,,,,,,,,,,,,,,,,,
PV_GND,Peninsular,Peninsular,A2,power,agent,2030,12.3463,,,,,,,,,,,,,,,,,,,
PV_RFT,Peninsular,Peninsular,A2,power,agent,2030,0.1064,,,,,,,,,,,,,,,,,,,
WIND_ON,Peninsular,Peninsular,A2,power,agent,2030,4.5412,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Central,Central,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Central,Central,A1,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Central,Central,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Eastern,Eastern,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Eastern,Eastern,A1,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Eastern,Eastern,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Western,Western,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Western,Western,A1,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Western,Western,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northwest,Northwest,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northwest,Northwest,A1,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northwest,Northwest,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,North,North,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,North,North,A1,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,North,North,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northeast,Northeast,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northeast,Northeast,A1,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northeast,Northeast,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalif,BajaCalif,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalif,BajaCalif,A1,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalif,BajaCalif,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Peninsular,Peninsular,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Peninsular,Peninsular,A1,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Peninsular,Peninsular,A1,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Central,Central,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Central,Central,A2,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Central,Central,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Eastern,Eastern,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Eastern,Eastern,A2,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Eastern,Eastern,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Western,Western,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Western,Western,A2,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Western,Western,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northwest,Northwest,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northwest,Northwest,A2,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northwest,Northwest,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,North,North,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,North,North,A2,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,North,North,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northeast,Northeast,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northeast,Northeast,A2,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northeast,Northeast,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalif,BajaCalif,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalif,BajaCalif,A2,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalif,BajaCalif,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Peninsular,Peninsular,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Peninsular,Peninsular,A2,refinery,retrofit,2030,100050,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Peninsular,Peninsular,A2,refinery,retrofit,2030,150075,,,,,,,,,,,,,,,,,,,
gassupply1,Central,Central,A1,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Eastern,Eastern,A1,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Western,Western,A1,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northwest,Northwest,A1,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,North,North,A1,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northeast,Northeast,A1,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalif,BajaCalif,A1,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalifSouth,BajaCalifSouth,A1,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Peninsular,Peninsular,A1,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Central,Central,A2,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Eastern,Eastern,A2,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Western,Western,A2,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northwest,Northwest,A2,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,North,North,A2,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northeast,Northeast,A2,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalif,BajaCalif,A2,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalifSouth,BajaCalifSouth,A2,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Peninsular,Peninsular,A2,gas,retrofit,2030,10000,,,,,,,,,,,,,,,,,,,
e_tec,Central,Central,A1,residential,retrofit,2035,10.4495,,,,,,,,,,,,,,,,,,,
e_tec,Central,Central,A1,residential,retrofit,2035,19989.5505,,,,,,,,,,,,,,,,,,,
e_tec2,Central,Central,A1,residential,retrofit,2035,5.2247,,,,,,,,,,,,,,,,,,,
e_tec2,Central,Central,A1,residential,retrofit,2035,19994.7753,,,,,,,,,,,,,,,,,,,
e_tec,Eastern,Eastern,A1,residential,retrofit,2035,40.6696,,,,,,,,,,,,,,,,,,,
e_tec,Eastern,Eastern,A1,residential,retrofit,2035,19918.6608,,,,,,,,,,,,,,,,,,,
e_tec2,Eastern,Eastern,A1,residential,retrofit,2035,20.3348,,,,,,,,,,,,,,,,,,,
e_tec2,Eastern,Eastern,A1,residential,retrofit,2035,19959.3304,,,,,,,,,,,,,,,,,,,
e_tec,Western,Western,A1,residential,retrofit,2035,35.4957,,,,,,,,,,,,,,,,,,,
e_tec,Western,Western,A1,residential,retrofit,2035,19964.5043,,,,,,,,,,,,,,,,,,,
e_tec2,Western,Western,A1,residential,retrofit,2035,17.7479,,,,,,,,,,,,,,,,,,,
e_tec2,Western,Western,A1,residential,retrofit,2035,19982.2521,,,,,,,,,,,,,,,,,,,
e_tec,Northwest,Northwest,A1,residential,retrofit,2035,17.2967,,,,,,,,,,,,,,,,,,,
e_tec,Northwest,Northwest,A1,residential,retrofit,2035,19982.7033,,,,,,,,,,,,,,,,,,,
e_tec2,Northwest,Northwest,A1,residential,retrofit,2035,8.6484,,,,,,,,,,,,,,,,,,,
e_tec2,Northwest,Northwest,A1,residential,retrofit,2035,18657.0022,,,,,,,,,,,,,,,,,,,
e_tec,North,North,A1,residential,retrofit,2035,13.3894,,,,,,,,,,,,,,,,,,,
e_tec,North,North,A1,residential,retrofit,2035,19986.6106,,,,,,,,,,,,,,,,,,,
e_tec2,North,North,A1,residential,retrofit,2035,6.6947,,,,,,,,,,,,,,,,,,,
e_tec2,North,North,A1,residential,retrofit,2035,16701.3933,,,,,,,,,,,,,,,,,,,
e_tec,Northeast,Northeast,A1,residential,retrofit,2035,37.5002,,,,,,,,,,,,,,,,,,,
e_tec,Northeast,Northeast,A1,residential,retrofit,2035,19924.9995,,,,,,,,,,,,,,,,,,,
e_tec2,Northeast,Northeast,A1,residential,retrofit,2035,18.7501,,,,,,,,,,,,,,,,,,,
e_tec2,Northeast,Northeast,A1,residential,retrofit,2035,19962.4998,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalif,BajaCalif,A1,residential,retrofit,2035,6.6415,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalif,BajaCalif,A1,residential,retrofit,2035,19968.8639,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalif,BajaCalif,A1,residential,retrofit,2035,3.3207,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalif,BajaCalif,A1,residential,retrofit,2035,14984.4319,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalifSouth,BajaCalifSouth,A1,residential,retrofit,2035,1.7053,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalifSouth,BajaCalifSouth,A1,residential,retrofit,2035,11707.0145,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalifSouth,BajaCalifSouth,A1,residential,retrofit,2035,0.8527,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalifSouth,BajaCalifSouth,A1,residential,retrofit,2035,10853.5073,,,,,,,,,,,,,,,,,,,
e_tec,Peninsular,Peninsular,A1,residential,retrofit,2035,5.4065,,,,,,,,,,,,,,,,,,,
e_tec2,Peninsular,Peninsular,A1,residential,retrofit,2035,2.7032,,,,,,,,,,,,,,,,,,,
e_tec,Central,Central,A2,residential,retrofit,2035,10.4495,,,,,,,,,,,,,,,,,,,
e_tec,Central,Central,A2,residential,retrofit,2035,19989.5505,,,,,,,,,,,,,,,,,,,
e_tec2,Central,Central,A2,residential,retrofit,2035,5.2247,,,,,,,,,,,,,,,,,,,
e_tec2,Central,Central,A2,residential,retrofit,2035,19994.7753,,,,,,,,,,,,,,,,,,,
e_tec,Eastern,Eastern,A2,residential,retrofit,2035,40.6696,,,,,,,,,,,,,,,,,,,
